created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,is_quote_status,retweet_count,favorite_count,lang,quoted_status,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,tweet_id,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf 
Sat Jun 04 23:31:25 +0000 2016,7.392381577916948e+17,739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,False,"[0, 114]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 739238016737267712, 'id_str': '739238016737267712', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'url': 'https://t.co/YcXgHfp1EC', 'display_url': 'pic.twitter.com/YcXgHfp1EC', 'expanded_url': 'https://twitter.com/dog_rates/status/739238157791694849/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}","{'media': [{'id': 739238016737267712, 'id_str': '739238016737267712', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'url': 'https://t.co/YcXgHfp1EC', 'display_url': 'pic.twitter.com/YcXgHfp1EC', 'expanded_url': 'https://twitter.com/dog_rates/status/739238157791694849/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 30026, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/pl/eABZ1Ti3QC6fwNcR.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/vid/320x180/iakpSCu_6N0Mo0GE.mp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/vid/1280x720/oOC5LaMR5O7OAD-z.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/vid/640x360/jRatWZ6QgiAKBIpO.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",http://twitter.com/download/iphone,,,,,,False,52360.0,75163.0,en,,,,,https://twitter.com/dog_rates/status/739238157791694849/video/1,13,10,,True,False,False,False,,,,,,,,,
Sat Jun 04 23:31:25 +0000 2016,7.392381577916948e+17,739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,False,"[0, 114]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 739238016737267712, 'id_str': '739238016737267712', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'url': 'https://t.co/YcXgHfp1EC', 'display_url': 'pic.twitter.com/YcXgHfp1EC', 'expanded_url': 'https://twitter.com/dog_rates/status/739238157791694849/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}","{'media': [{'id': 739238016737267712, 'id_str': '739238016737267712', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg', 'url': 'https://t.co/YcXgHfp1EC', 'display_url': 'pic.twitter.com/YcXgHfp1EC', 'expanded_url': 'https://twitter.com/dog_rates/status/739238157791694849/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 30026, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/pl/eABZ1Ti3QC6fwNcR.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/vid/320x180/iakpSCu_6N0Mo0GE.mp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/vid/1280x720/oOC5LaMR5O7OAD-z.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/739238016737267712/pu/vid/640x360/jRatWZ6QgiAKBIpO.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",http://twitter.com/download/iphone,,,,,,False,52360.0,75163.0,en,,,,,https://twitter.com/dog_rates/status/739238157791694849/video/1,13,10,,True,False,False,False,,,,,,,,,
Sat Jun 04 00:32:32 +0000 2016,7.388911496125727e+17,738891149612572673,@mount_alex3 13/10,False,"[13, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mount_alex3', 'name': 'Alex Mount', 'id': 358972768, 'id_str': '358972768', 'indices': [0, 12]}], 'urls': []}",,http://twitter.com/download/iphone,7.384119198962852e+17,738411919896285185,358972768.0,358972768,mount_alex3,False,6.0,115.0,und,,,,,,13,10,,False,False,False,False,,,,,,,,,
Sat Jun 04 00:08:17 +0000 2016,7.388850467828326e+17,738885046782832640,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,False,"[0, 110]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 738885039132401664, 'id_str': '738885039132401664', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg', 'url': 'https://t.co/EfejX3iRGr', 'display_url': 'pic.twitter.com/EfejX3iRGr', 'expanded_url': 'https://twitter.com/dog_rates/status/738885046782832640/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 450, 'h': 338, 'resize': 'fit'}, 'small': {'w': 450, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 450, 'h': 338, 'resize': 'fit'}}}]}","{'media': [{'id': 738885039132401664, 'id_str': '738885039132401664', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg', 'url': 'https://t.co/EfejX3iRGr', 'display_url': 'pic.twitter.com/EfejX3iRGr', 'expanded_url': 'https://twitter.com/dog_rates/status/738885046782832640/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 450, 'h': 338, 'resize': 'fit'}, 'small': {'w': 450, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 450, 'h': 338, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,1283.0,4127.0,en,,,,,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11,10,Charles,False,False,False,False,7.388850467828326e+17,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1.0,bath_towel,0.8783200000000001,swab,0.0206333,American_Staffordshire_terrier,0.0155351
Sat Jun 04 00:01:35 +0000 2016,7.388833597791969e+17,738883359779196928,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,False,"[0, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 738883339164192768, 'id_str': '738883339164192768', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CkEKe3FWEAAsqOy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CkEKe3FWEAAsqOy.jpg', 'url': 'https://t.co/9eCXpVExJc', 'display_url': 'pic.twitter.com/9eCXpVExJc', 'expanded_url': 'https://twitter.com/dog_rates/status/738883359779196928/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 738883339164192768, 'id_str': '738883339164192768', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CkEKe3FWEAAsqOy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CkEKe3FWEAAsqOy.jpg', 'url': 'https://t.co/9eCXpVExJc', 'display_url': 'pic.twitter.com/9eCXpVExJc', 'expanded_url': 'https://twitter.com/dog_rates/status/738883359779196928/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}}, {'id': 738883339210350592, 'id_str': '738883339210350592', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg', 'url': 'https://t.co/9eCXpVExJc', 'display_url': 'pic.twitter.com/9eCXpVExJc', 'expanded_url': 'https://twitter.com/dog_rates/status/738883359779196928/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 639, 'h': 621, 'resize': 'fit'}, 'medium': {'w': 639, 'h': 621, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 639, 'h': 621, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,917.0,3661.0,en,,,,,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10,10,,False,False,False,False,7.388833597791969e+17,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2.0,Labrador_retriever,0.691137,golden_retriever,0.195558,Chesapeake_Bay_retriever,0.0195849
Fri Jun 03 01:07:16 +0000 2016,7.385375040019538e+17,738537504001953792,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,False,"[0, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 738537488050847744, 'id_str': '738537488050847744', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg', 'url': 'https://t.co/AxSiqAKEKu', 'display_url': 'pic.twitter.com/AxSiqAKEKu', 'expanded_url': 'https://twitter.com/dog_rates/status/738537504001953792/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 1127, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 618, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1127, 'resize': 'fit'}}}]}","{'media': [{'id': 738537488050847744, 'id_str': '738537488050847744', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg', 'url': 'https://t.co/AxSiqAKEKu', 'display_url': 'pic.twitter.com/AxSiqAKEKu', 'expanded_url': 'https://twitter.com/dog_rates/status/738537504001953792/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 1127, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 618, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1127, 'resize': 'fit'}}}, {'id': 738537488063422466, 'id_str': '738537488063422466', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/Cj_P7rVUYAIqvlT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj_P7rVUYAIqvlT.jpg', 'url': 'https://t.co/AxSiqAKEKu', 'display_url': 'pic.twitter.com/AxSiqAKEKu', 'expanded_url': 'https://twitter.com/dog_rates/status/738537504001953792/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 574, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1012, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1214, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,1759.0,5575.0,en,,,,,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11,10,Bayley,False,False,False,True,7.385375040019538e+17,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1.0,chow,0.808737,gibbon,0.028942400000000007,Pembroke,0.026497900000000005
Thu Jun 02 16:10:29 +0000 2016,7.38402415918125e+17,738402415918125056,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",False,"[0, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 738402403196796928, 'id_str': '738402403196796928', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg', 'url': 'https://t.co/s96OYXZIfK', 'display_url': 'pic.twitter.com/s96OYXZIfK', 'expanded_url': 'https://twitter.com/dog_rates/status/738402415918125056/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 534, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 861, 'h': 767, 'resize': 'fit'}, 'small': {'w': 340, 'h': 303, 'resize': 'fit'}}}]}","{'media': [{'id': 738402403196796928, 'id_str': '738402403196796928', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg', 'url': 'https://t.co/s96OYXZIfK', 'display_url': 'pic.twitter.com/s96OYXZIfK', 'expanded_url': 'https://twitter.com/dog_rates/status/738402415918125056/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 534, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 861, 'h': 767, 'resize': 'fit'}, 'small': {'w': 340, 'h': 303, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,955.0,3599.0,en,,,,,https://twitter.com/dog_rates/status/738402415918125056/photo/1,10,10,,False,False,False,False,7.38402415918125e+17,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1.0,cocker_spaniel,0.346695,Blenheim_spaniel,0.193905,Chihuahua,0.078
Thu Jun 02 00:32:39 +0000 2016,7.381664034679071e+17,738166403467907072,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,False,"[0, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 738166379505848322, 'id_str': '738166379505848322', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/Cj5-aUOVEAIuzM6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj5-aUOVEAIuzM6.jpg', 'url': 'https://t.co/P8bgOMMTRs', 'display_url': 'pic.twitter.com/P8bgOMMTRs', 'expanded_url': 'https://twitter.com/dog_rates/status/738166403467907072/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 750, 'h': 986, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 447, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 789, 'resize': 'fit'}}}]}","{'media': [{'id': 738166379505848322, 'id_str': '738166379505848322', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/Cj5-aUOVEAIuzM6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj5-aUOVEAIuzM6.jpg', 'url': 'https://t.co/P8bgOMMTRs', 'display_url': 'pic.twitter.com/P8bgOMMTRs', 'expanded_url': 'https://twitter.com/dog_rates/status/738166403467907072/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 750, 'h': 986, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 447, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 789, 'resize': 'fit'}}}, {'id': 738166379514200064, 'id_str': '738166379514200064', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg', 'url': 'https://t.co/P8bgOMMTRs', 'display_url': 'pic.twitter.com/P8bgOMMTRs', 'expanded_url': 'https://twitter.com/dog_rates/status/738166403467907072/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 592, 'h': 814, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 592, 'h': 814, 'resize': 'fit'}, 'small': {'w': 340, 'h': 468, 'resize': 'fit'}}}, {'id': 738166379505848323, 'id_str': '738166379505848323', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/Cj5-aUOVEAMjXRd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj5-aUOVEAMjXRd.jpg', 'url': 'https://t.co/P8bgOMMTRs', 'display_url': 'pic.twitter.com/P8bgOMMTRs', 'expanded_url': 'https://twitter.com/dog_rates/status/738166403467907072/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 749, 'h': 980, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 785, 'resize': 'fit'}, 'small': {'w': 340, 'h': 445, 'resize': 'fit'}}}, {'id': 738166379660988416, 'id_str': '738166379660988416', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/Cj5-aUzUUAA5Vk9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj5-aUzUUAA5Vk9.jpg', 'url': 'https://t.co/P8bgOMMTRs', 'display_url': 'pic.twitter.com/P8bgOMMTRs', 'expanded_url': 'https://twitter.com/dog_rates/status/738166403467907072/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 750, 'h': 968, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 439, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 774, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,3828.0,9635.0,en,,,,,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12,10,Axel,False,False,False,False,7.381664034679071e+17,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2.0,keeshond,0.8788860000000001,Norwegian_elkhound,0.0866594,malamute,0.0212803
Wed Jun 01 23:52:28 +0000 2016,7.381562909002547e+17,738156290900254721,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,False,"[0, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 738156281941262337, 'id_str': '738156281941262337', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg', 'url': 'https://t.co/nrzvzPuTvC', 'display_url': 'pic.twitter.com/nrzvzPuTvC', 'expanded_url': 'https://twitter.com/dog_rates/status/738156290900254721/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 738156281941262337, 'id_str': '738156281941262337', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg', 'url': 'https://t.co/nrzvzPuTvC', 'display_url': 'pic.twitter.com/nrzvzPuTvC', 'expanded_url': 'https://twitter.com/dog_rates/status/738156290900254721/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,748.0,2768.0,en,,,,,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10,10,Storkson,False,False,False,False,,,,,,,,,
Wed Jun 01 02:00:04 +0000 2016,7.37826014890496e+17,737826014890496000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,False,"[0, 114]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 737825997765107712, 'id_str': '737825997765107712', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg', 'url': 'https://t.co/EZx0YjPjPK', 'display_url': 'pic.twitter.com/EZx0YjPjPK', 'expanded_url': 'https://twitter.com/dog_rates/status/737826014890496000/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 737825997765107712, 'id_str': '737825997765107712', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg', 'url': 'https://t.co/EZx0YjPjPK', 'display_url': 'pic.twitter.com/EZx0YjPjPK', 'expanded_url': 'https://twitter.com/dog_rates/status/737826014890496000/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}, {'id': 737825997790302210, 'id_str': '737825997790302210', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/Cj1I1fhW0AIM8_4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj1I1fhW0AIM8_4.jpg', 'url': 'https://t.co/EZx0YjPjPK', 'display_url': 'pic.twitter.com/EZx0YjPjPK', 'expanded_url': 'https://twitter.com/dog_rates/status/737826014890496000/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,2006.0,5757.0,en,,,,,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10,10,Remy,False,False,False,False,7.37826014890496e+17,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1.0,vizsla,0.990391,Rhodesian_ridgeback,0.00560474,Chesapeake_Bay_retriever,0.00286936
Wed Jun 01 00:17:54 +0000 2016,7.378003041424712e+17,737800304142471168,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 737800291471392769, 'id_str': '737800291471392769', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg', 'url': 'https://t.co/KxkOgq80Xj', 'display_url': 'pic.twitter.com/KxkOgq80Xj', 'expanded_url': 'https://twitter.com/dog_rates/status/737800304142471168/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}","{'media': [{'id': 737800291471392769, 'id_str': '737800291471392769', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg', 'url': 'https://t.co/KxkOgq80Xj', 'display_url': 'pic.twitter.com/KxkOgq80Xj', 'expanded_url': 'https://twitter.com/dog_rates/status/737800304142471168/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,3904.0,10943.0,en,,,,,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10,10,Bella,False,False,False,False,7.378003041424712e+17,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1.0,malamute,0.374682,Norwegian_elkhound,0.334853,limousine,0.0681732
